"","state_gerda","state","election_date","partyname_gerda","partyname_short"
"1804","05","NW",2017-05-14,"bge","BGE"
"1805","05","NW",2017-05-14,"schoener_leben","SchönerLeben"
"1806","05","NW",2017-05-14,"dbd","DBD"
"1807","05","NW",2017-05-14,"die_rechte","Rechte"
"1808","05","NW",2017-05-14,"zentrum","Zentrum"
"1809","05","NW",2017-05-14,"dkp","DKP"
"1810","05","NW",2017-05-14,"fbi_fwg","FBI/Freie Wähler"
"1811","05","NW",2017-05-14,"parteilose_wg_brd","PARTEIL. WG ""BRD"""
"1812","05","NW",2017-05-14,"pan","PAN"
"1813","05","NW",2022-05-15,"cdu","CDU"
"1814","05","NW",2022-05-15,"spd","SPD"
"1815","05","NW",2022-05-15,"gruene","Grüne"
"1816","05","NW",2022-05-15,"fdp","FDP"
"1817","05","NW",2022-05-15,"afd","AfD"
"1818","05","NW",2022-05-15,"linke_pds","Linke"
"1819","05","NW",2022-05-15,"die_partei","DiePartei"
"1820","05","NW",2022-05-15,"tierschutz","Die Tierschutzpartei"
"1821","05","NW",2022-05-15,"diebasis","dieBasis"
"1822","05","NW",2022-05-15,"freie_wahler","FW-NW"
"1823","05","NW",2022-05-15,"volt","Volt"
"1824","05","NW",2022-05-15,"piraten","Piraten"
"1825","05","NW",2022-05-15,"team_todenhofer","Todenhöfer"
"1826","05","NW",2022-05-15,"familie","Familie"
"1827","05","NW",2022-05-15,"odp","ÖDP"
"1828","05","NW",2022-05-15,"europaeische_partei_liebe","Liebe"
"1829","05","NW",2022-05-15,"pdh","Die Humanisten"
"1830","05","NW",2022-05-15,"verjuengungsforschung","Gesundheitsforschung"
"1831","05","NW",2022-05-15,"lobbyisten_fuer_kinder","LfK"
"1832","05","NW",2022-05-15,"pdf","PdF"
"1833","05","NW",2022-05-15,"volksabstimmung","AbJetzt"
"1834","05","NW",2022-05-15,"die_urbane_eine_hiphop_partei","Urbane"
"1835","05","NW",2022-05-15,"big","BIG"
"1836","05","NW",2022-05-15,"zentrum","Zentrum"
"1837","05","NW",2022-05-15,"dsp","Sport"
"1838","05","NW",2022-05-15,"mlpd","MLPD"
"1839","05","NW",2022-05-15,"dkp","DKP"
"1840","05","NW",2022-05-15,"violetten","Violetten"
"1841","05","NW",2022-05-15,"neo","neo"
"1842","07","RP",1979-03-18,"afd","AfD"
"1843","07","RP",1979-03-18,"bueso","BÜSO"
"1844","07","RP",1979-03-18,"cdu","CDU"
"1845","07","RP",1979-03-18,"die_partei","DiePartei"
"1846","07","RP",1979-03-18,"dkp","DKP"
"1847","07","RP",1979-03-18,"fdp","FDP"
"1848","07","RP",1979-03-18,"graue","Graue"
"1849","07","RP",1979-03-18,"gruene","Grüne"
"1850","07","RP",1979-03-18,"kbw","KBW"
"1851","07","RP",1979-03-18,"linke_pds","Linke"
"1852","07","RP",1979-03-18,"naturgesetz","Naturgesetz"
"1853","07","RP",1979-03-18,"npd","NPD"
"1854","07","RP",1979-03-18,"odp","ÖDP"
"1855","07","RP",1979-03-18,"pbc","BündnisC"
"1856","07","RP",1979-03-18,"piraten","Piraten"
"1857","07","RP",1979-03-18,"rep","Rep"
"1858","07","RP",1979-03-18,"spd","SPD"
"1859","07","RP",1979-03-18,"tierschutz","Die Tierschutzpartei"
"1860","07","RP",1979-03-18,"volt","Volt"
"1861","07","RP",1983-03-06,"afd","AfD"
"1862","07","RP",1983-03-06,"asg","ASG"
"1863","07","RP",1983-03-06,"bueso","BÜSO"
"1864","07","RP",1983-03-06,"cdu","CDU"
"1865","07","RP",1983-03-06,"die_partei","DiePartei"
"1866","07","RP",1983-03-06,"dkp","DKP"
"1867","07","RP",1983-03-06,"fdp","FDP"
"1868","07","RP",1983-03-06,"graue","Graue"
"1869","07","RP",1983-03-06,"gruene","Grüne"
"1870","07","RP",1983-03-06,"linke_pds","Linke"
"1871","07","RP",1983-03-06,"naturgesetz","Naturgesetz"
"1872","07","RP",1983-03-06,"npd","NPD"
"1873","07","RP",1983-03-06,"odp","ÖDP"
"1874","07","RP",1983-03-06,"pbc","BündnisC"
"1875","07","RP",1983-03-06,"piraten","Piraten"
"1876","07","RP",1983-03-06,"rep","Rep"
"1877","07","RP",1983-03-06,"spd","SPD"
"1878","07","RP",1983-03-06,"tierschutz","Die Tierschutzpartei"
"1879","07","RP",1983-03-06,"volt","Volt"
"1880","07","RP",1987-05-17,"afd","AfD"
"1881","07","RP",1987-05-17,"bueso","BÜSO"
"1882","07","RP",1987-05-17,"cdu","CDU"
"1883","07","RP",1987-05-17,"die_partei","DiePartei"
"1884","07","RP",1987-05-17,"dkp","DKP"
"1885","07","RP",1987-05-17,"fdp","FDP"
"1886","07","RP",1987-05-17,"freie_wahler","FW-RP"
"1887","07","RP",1987-05-17,"graue","Graue"
"1888","07","RP",1987-05-17,"gruene","Grüne"
"1889","07","RP",1987-05-17,"linke_pds","Linke"
"1890","07","RP",1987-05-17,"naturgesetz","Naturgesetz"
"1891","07","RP",1987-05-17,"npd","NPD"
"1892","07","RP",1987-05-17,"odp","ÖDP"
"1893","07","RP",1987-05-17,"pbc","BündnisC"
"1894","07","RP",1987-05-17,"piraten","Piraten"
"1895","07","RP",1987-05-17,"rep","Rep"
"1896","07","RP",1987-05-17,"spd","SPD"
"1897","07","RP",1987-05-17,"tierschutz","Die Tierschutzpartei"
"1898","07","RP",1987-05-17,"volt","Volt"
"1899","07","RP",1991-04-21,"afd","AfD"
"1900","07","RP",1991-04-21,"bueso","BÜSO"
"1901","07","RP",1991-04-21,"cdu","CDU"
"1902","07","RP",1991-04-21,"da","DLVH"
"1903","07","RP",1991-04-21,"die_partei","DiePartei"
"1904","07","RP",1991-04-21,"fdp","FDP"
"1905","07","RP",1991-04-21,"graue","Graue"
"1906","07","RP",1991-04-21,"gruene","Grüne"
"1907","07","RP",1991-04-21,"linke_pds","Linke"
"1908","07","RP",1991-04-21,"naturgesetz","Naturgesetz"
"1909","07","RP",1991-04-21,"npd","NPD"
"1910","07","RP",1991-04-21,"odp","ÖDP"
"1911","07","RP",1991-04-21,"pbc","BündnisC"
"1912","07","RP",1991-04-21,"piraten","Piraten"
"1913","07","RP",1991-04-21,"rep","Rep"
"1914","07","RP",1991-04-21,"spd","SPD"
"1915","07","RP",1991-04-21,"tierschutz","Die Tierschutzpartei"
"1916","07","RP",1991-04-21,"volt","Volt"
"1917","07","RP",1996-03-24,"afd","AfD"
"1918","07","RP",1996-03-24,"bueso","BÜSO"
"1919","07","RP",1996-03-24,"cdu","CDU"
"1920","07","RP",1996-03-24,"die_partei","DiePartei"
"1921","07","RP",1996-03-24,"fdp","FDP"
"1922","07","RP",1996-03-24,"graue","Graue"
"1923","07","RP",1996-03-24,"gruene","Grüne"
"1924","07","RP",1996-03-24,"linke_pds","Linke"
"1925","07","RP",1996-03-24,"naturgesetz","Naturgesetz"
"1926","07","RP",1996-03-24,"npd","NPD"
"1927","07","RP",1996-03-24,"odp","ÖDP"
"1928","07","RP",1996-03-24,"pbc","BündnisC"
"1929","07","RP",1996-03-24,"piraten","Piraten"
"1930","07","RP",1996-03-24,"rep","Rep"
"1931","07","RP",1996-03-24,"spd","SPD"
"1932","07","RP",1996-03-24,"statt_partei","STATT"
"1933","07","RP",1996-03-24,"tierschutz","Die Tierschutzpartei"
"1934","07","RP",1996-03-24,"volt","Volt"
"1935","07","RP",2001-03-25,"afd","AfD"
"1936","07","RP",2001-03-25,"bueso","BÜSO"
"1937","07","RP",2001-03-25,"cdu","CDU"
"1938","07","RP",2001-03-25,"die_partei","DiePartei"
"1939","07","RP",2001-03-25,"fdp","FDP"
"1940","07","RP",2001-03-25,"freie_wahler","FW-RP"
"1941","07","RP",2001-03-25,"graue","Graue"
"1942","07","RP",2001-03-25,"gruene","Grüne"
"1943","07","RP",2001-03-25,"linke_pds","Linke"
"1944","07","RP",2001-03-25,"naturgesetz","Naturgesetz"
"1945","07","RP",2001-03-25,"npd","NPD"
"1946","07","RP",2001-03-25,"odp","ÖDP"
"1947","07","RP",2001-03-25,"pbc","BündnisC"
"1948","07","RP",2001-03-25,"piraten","Piraten"
"1949","07","RP",2001-03-25,"rep","Rep"
"1950","07","RP",2001-03-25,"spd","SPD"
"1951","07","RP",2001-03-25,"tierschutz","Die Tierschutzpartei"
"1952","07","RP",2001-03-25,"volt","Volt"
"1953","07","RP",2006-03-26,"afd","AfD"
"1954","07","RP",2006-03-26,"agfg","AGFG"
"1955","07","RP",2006-03-26,"aufbruch","Aufbruch"
"1956","07","RP",2006-03-26,"bueso","BÜSO"
"1957","07","RP",2006-03-26,"cdu","CDU"
"1958","07","RP",2006-03-26,"die_partei","DiePartei"
"1959","07","RP",2006-03-26,"fdp","FDP"
"1960","07","RP",2006-03-26,"freie_wahler","FW-RP"
"1961","07","RP",2006-03-26,"graue","Graue"
"1962","07","RP",2006-03-26,"gruene","Grüne"
"1963","07","RP",2006-03-26,"linke_pds","Linke"
"1964","07","RP",2006-03-26,"naturgesetz","Naturgesetz"
"1965","07","RP",2006-03-26,"npd","NPD"
"1966","07","RP",2006-03-26,"odp","ÖDP"
"1967","07","RP",2006-03-26,"pbc","BündnisC"
"1968","07","RP",2006-03-26,"piraten","Piraten"
"1969","07","RP",2006-03-26,"rep","Rep"
"1970","07","RP",2006-03-26,"spd","SPD"
"1971","07","RP",2006-03-26,"tierschutz","Die Tierschutzpartei"
"1972","07","RP",2006-03-26,"volt","Volt"
"1973","07","RP",2011-03-27,"afd","AfD"
"1974","07","RP",2011-03-27,"bueso","BÜSO"
"1975","07","RP",2011-03-27,"cdu","CDU"
"1976","07","RP",2011-03-27,"ddp","DDP (2004)"
"1977","07","RP",2011-03-27,"die_partei","DiePartei"
"1978","07","RP",2011-03-27,"fdp","FDP"
"1979","07","RP",2011-03-27,"freie_wahler","FW-RP"
"1980","07","RP",2011-03-27,"graue","Graue"
"1981","07","RP",2011-03-27,"gruene","Grüne"
"1982","07","RP",2011-03-27,"linke_pds","Linke"
"1983","07","RP",2011-03-27,"naturgesetz","Naturgesetz"
"1984","07","RP",2011-03-27,"npd","NPD"
"1985","07","RP",2011-03-27,"odp","ÖDP"
"1986","07","RP",2011-03-27,"pbc","BündnisC"
"1987","07","RP",2011-03-27,"piraten","Piraten"
"1988","07","RP",2011-03-27,"rep","Rep"
"1989","07","RP",2011-03-27,"spd","SPD"
"1990","07","RP",2011-03-27,"tierschutz","Die Tierschutzpartei"
"1991","07","RP",2011-03-27,"volt","Volt"
"1992","07","RP",2016-03-13,"afd","AfD"
"1993","07","RP",2016-03-13,"alfa","LKR"
"1994","07","RP",2016-03-13,"bueso","BÜSO"
"1995","07","RP",2016-03-13,"cdu","CDU"
"1996","07","RP",2016-03-13,"die_einheit","Einheit"
"1997","07","RP",2016-03-13,"die_partei","DiePartei"
"1998","07","RP",2016-03-13,"fdp","FDP"
"1999","07","RP",2016-03-13,"freie_wahler","FW-RP"
"2000","07","RP",2016-03-13,"graue","Graue"
"2001","07","RP",2016-03-13,"gruene","Grüne"
"2002","07","RP",2016-03-13,"iii_weg","DritterWeg"
"2003","07","RP",2016-03-13,"linke_pds","Linke"
"2004","07","RP",2016-03-13,"naturgesetz","Naturgesetz"
"2005","07","RP",2016-03-13,"npd","NPD"
"2006","07","RP",2016-03-13,"odp","ÖDP"
"2007","07","RP",2016-03-13,"pbc","BündnisC"
"2008","07","RP",2016-03-13,"piraten","Piraten"
"2009","07","RP",2016-03-13,"rep","Rep"
"2010","07","RP",2016-03-13,"spd","SPD"
"2011","07","RP",2016-03-13,"tierschutz","Die Tierschutzpartei"
"2012","07","RP",2016-03-13,"volt","Volt"
"2013","07","RP",2021-03-14,"spd","SPD"
"2014","07","RP",2021-03-14,"cdu","CDU"
"2015","07","RP",2021-03-14,"gruene","Grüne"
"2016","07","RP",2021-03-14,"afd","AfD"
"2017","07","RP",2021-03-14,"fdp","FDP"
"2018","07","RP",2021-03-14,"freie_wahler","FW-RP"
"2019","07","RP",2021-03-14,"linke_pds","Linke"
"2020","07","RP",2021-03-14,"tierschutz","Die Tierschutzpartei"
"2021","07","RP",2021-03-14,"die_partei","DiePartei"
"2022","07","RP",2021-03-14,"volt","Volt"
"2023","07","RP",2021-03-14,"klimaliste","Klimaliste"
"2024","07","RP",2021-03-14,"odp","ÖDP"
"2025","07","RP",2021-03-14,"piraten","Piraten"
"2026","01","SH",1983-03-13,"cdu","CDU"
"2027","01","SH",1983-03-13,"spd","SPD"
"2028","01","SH",1983-03-13,"gruene","Grüne"
"2029","01","SH",1983-03-13,"fdp","FDP"
"2030","01","SH",1983-03-13,"ssw","SSW"
"2031","01","SH",1983-03-13,"dgl","GD"
"2032","01","SH",1983-03-13,"dkp","DKP"
"2033","01","SH",1983-03-13,"fp","DieFrauen"
"2034","01","SH",1983-03-13,"fsu","Humanwirtschaft"
"2035","01","SH",1996-03-24,"spd","SPD"
"2036","01","SH",1996-03-24,"cdu","CDU"
"2037","01","SH",1996-03-24,"gruene","Grüne"
"2038","01","SH",1996-03-24,"fdp","FDP"
"2039","01","SH",1996-03-24,"dvu","DVU"
"2040","01","SH",1996-03-24,"ssw","SSW"
"2041","01","SH",2000-02-27,"spd","SPD"
"2042","01","SH",2000-02-27,"cdu","CDU"
"2043","01","SH",2000-02-27,"fdp","FDP"
"2044","01","SH",2000-02-27,"gruene","Grüne"
"2045","01","SH",2000-02-27,"linke_pds","Linke"
"2046","01","SH",2005-02-20,"cdu","CDU"
"2047","01","SH",2005-02-20,"spd","SPD"
"2048","01","SH",2005-02-20,"fdp","FDP"
"2049","01","SH",2005-02-20,"gruene","Grüne"
"2050","01","SH",2005-02-20,"linke_pds","Linke"
"2051","01","SH",2009-09-27,"cdu","CDU"
"2052","01","SH",2009-09-27,"spd","SPD"
"2053","01","SH",2009-09-27,"fdp","FDP"
"2054","01","SH",2009-09-27,"gruene","Grüne"
"2055","01","SH",2009-09-27,"linke_pds","Linke"
"2056","01","SH",2012-05-06,"cdu","CDU"
"2057","01","SH",2012-05-06,"spd","SPD"
"2058","01","SH",2012-05-06,"gruene","Grüne"
"2059","01","SH",2012-05-06,"fdp","FDP"
"2060","01","SH",2012-05-06,"piraten","Piraten"
"2061","01","SH",2012-05-06,"ssw","SSW"
"2062","01","SH",2012-05-06,"linke_pds","Linke"
"2063","01","SH",2012-05-06,"familie","Familie"
"2064","01","SH",2012-05-06,"npd","NPD"
"2065","01","SH",2012-05-06,"freie_wahler","FW-SH"
"2066","01","SH",2012-05-06,"mud","MUD"
"2067","01","SH",2017-05-07,"cdu","CDU"
"2068","01","SH",2017-05-07,"spd","SPD"
"2069","01","SH",2017-05-07,"gruene","Grüne"
"2070","01","SH",2017-05-07,"fdp","FDP"
"2071","01","SH",2017-05-07,"afd","AfD"
"2072","01","SH",2017-05-07,"linke_pds","Linke"
"2073","01","SH",2017-05-07,"ssw","SSW"
"2074","01","SH",2017-05-07,"piraten","Piraten"
"2075","01","SH",2017-05-07,"familie","Familie"
"2076","01","SH",2017-05-07,"freie_wahler","FW-SH"
"2077","01","SH",2017-05-07,"die_partei","DiePartei"
"2078","01","SH",2017-05-07,"z_sh","ZSH"
"2079","01","SH",2017-05-07,"lkr","LKR"
"2080","01","SH",2022-05-08,"cdu","CDU"
"2081","01","SH",2022-05-08,"gruene","Grüne"
"2082","01","SH",2022-05-08,"spd","SPD"
"2083","01","SH",2022-05-08,"fdp","FDP"
"2084","01","SH",2022-05-08,"ssw","SSW"
"2085","01","SH",2022-05-08,"afd","AfD"
"2086","01","SH",2022-05-08,"linke_pds","Linke"
"2087","01","SH",2022-05-08,"diebasis","dieBasis"
"2088","01","SH",2022-05-08,"die_partei","DiePartei"
"2089","01","SH",2022-05-08,"tierschutz","Die Tierschutzpartei"
"2090","01","SH",2022-05-08,"freie_wahler","FW-SH"
"2091","01","SH",2022-05-08,"piraten","Piraten"
"2092","01","SH",2022-05-08,"volt","Volt"
"2093","01","SH",2022-05-08,"z","ZSH"
"2094","01","SH",2022-05-08,"die_humanisten","Die Humanisten"
"2095","01","SH",2022-05-08,"gesundheitsforschung","Gesundheitsforschung"
"2096","10","SL",1970-06-14,"cdu","CDU"
"2097","10","SL",1970-06-14,"spd","SPD"
"2098","10","SL",1970-06-14,"fdp","FDP"
"2099","10","SL",1970-06-14,"npd","NPD"
"2100","10","SL",1970-06-14,"dkp","DKP"
"2101","10","SL",1975-05-04,"cdu","CDU"
"2102","10","SL",1975-05-04,"spd","SPD"
"2103","10","SL",1975-05-04,"fdp","FDP"
"2104","10","SL",1975-05-04,"dkp","DKP"
"2105","10","SL",1975-05-04,"npd","NPD"
"2106","10","SL",1980-04-27,"spd","SPD"
"2107","10","SL",1980-04-27,"cdu","CDU"
"2108","10","SL",1980-04-27,"fdp","FDP"
"2109","10","SL",1980-04-27,"gruene","Grüne"
"2110","10","SL",1980-04-27,"dkp","DKP"
"2111","10","SL",1980-04-27,"afd","AfD"
"2112","10","SL",1980-04-27,"linke_pds","Linke"
"2113","10","SL",1980-04-27,"npd","NPD"
"2114","10","SL",1980-04-27,"piraten","Piraten"
"2115","10","SL",1980-04-27,"rep","Rep"
"2116","10","SL",1985-03-10,"spd","SPD"
"2117","10","SL",1985-03-10,"cdu","CDU"
"2118","10","SL",1985-03-10,"fdp","FDP"
"2119","10","SL",1985-03-10,"gruene","Grüne"
"2120","10","SL",1985-03-10,"npd","NPD"
"2121","10","SL",1985-03-10,"dkp","DKP"
"2122","10","SL",1985-03-10,"afd","AfD"
"2123","10","SL",1985-03-10,"linke_pds","Linke"
"2124","10","SL",1985-03-10,"piraten","Piraten"
"2125","10","SL",1985-03-10,"rep","Rep"
"2126","10","SL",1990-01-28,"spd","SPD"
"2127","10","SL",1990-01-28,"cdu","CDU"
"2128","10","SL",1990-01-28,"fdp","FDP"
"2129","10","SL",1990-01-28,"rep","Rep"
"2130","10","SL",1990-01-28,"gruene","Grüne"
"2131","10","SL",1990-01-28,"npd","NPD"
"2132","10","SL",1990-01-28,"familie","Familie"
"2133","10","SL",1990-01-28,"dkp","DKP"
"2134","10","SL",1990-01-28,"afd","AfD"
"2135","10","SL",1990-01-28,"linke_pds","Linke"
"2136","10","SL",1990-01-28,"piraten","Piraten"
"2137","10","SL",1994-10-16,"spd","SPD"
"2138","10","SL",1994-10-16,"cdu","CDU"
"2139","10","SL",1994-10-16,"gruene","Grüne"
"2140","10","SL",1994-10-16,"fdp","FDP"
"2141","10","SL",1994-10-16,"rep","Rep"
"2142","10","SL",1994-10-16,"familie","Familie"
"2143","10","SL",1994-10-16,"afd","AfD"
"2144","10","SL",1994-10-16,"linke_pds","Linke"
"2145","10","SL",1994-10-16,"npd","NPD"
"2146","10","SL",1994-10-16,"piraten","Piraten"
"2147","10","SL",1999-09-05,"cdu","CDU"
"2148","10","SL",1999-09-05,"spd","SPD"
"2149","10","SL",1999-09-05,"gruene","Grüne"
"2150","10","SL",1999-09-05,"fdp","FDP"
"2151","10","SL",1999-09-05,"rep","Rep"
"2152","10","SL",1999-09-05,"familie","Familie"
"2153","10","SL",1999-09-05,"linke_pds","Linke"
"2154","10","SL",1999-09-05,"afd","AfD"
"2155","10","SL",1999-09-05,"npd","NPD"
"2156","10","SL",1999-09-05,"piraten","Piraten"
"2157","10","SL",2004-09-05,"cdu","CDU"
"2158","10","SL",2004-09-05,"spd","SPD"
"2159","10","SL",2004-09-05,"gruene","Grüne"
"2160","10","SL",2004-09-05,"fdp","FDP"
"2161","10","SL",2004-09-05,"npd","NPD"
"2162","10","SL",2004-09-05,"familie","Familie"
"2163","10","SL",2004-09-05,"linke_pds","Linke"
"2164","10","SL",2004-09-05,"afd","AfD"
"2165","10","SL",2004-09-05,"piraten","Piraten"
"2166","10","SL",2004-09-05,"rep","Rep"
"2167","10","SL",2009-08-30,"cdu","CDU"
"2168","10","SL",2009-08-30,"spd","SPD"
"2169","10","SL",2009-08-30,"linke_pds","Linke"
"2170","10","SL",2009-08-30,"fdp","FDP"
"2171","10","SL",2009-08-30,"gruene","Grüne"
"2172","10","SL",2009-08-30,"familie","Familie"
"2173","10","SL",2009-08-30,"npd","NPD"
"2174","10","SL",2009-08-30,"afd","AfD"
"2175","10","SL",2009-08-30,"piraten","Piraten"
"2176","10","SL",2009-08-30,"rep","Rep"
"2177","10","SL",2012-03-25,"cdu","CDU"
"2178","10","SL",2012-03-25,"spd","SPD"
"2179","10","SL",2012-03-25,"linke_pds","Linke"
"2180","10","SL",2012-03-25,"piraten","Piraten"
"2181","10","SL",2012-03-25,"gruene","Grüne"
"2182","10","SL",2012-03-25,"familie","Familie"
"2183","10","SL",2012-03-25,"fdp","FDP"
"2184","10","SL",2012-03-25,"npd","NPD"
"2185","10","SL",2012-03-25,"afd","AfD"
"2186","10","SL",2012-03-25,"rep","Rep"
"2187","10","SL",2017-03-26,"cdu","CDU"
"2188","10","SL",2017-03-26,"spd","SPD"
"2189","10","SL",2017-03-26,"linke_pds","Linke"
"2190","10","SL",2017-03-26,"afd","AfD"
"2191","10","SL",2017-03-26,"gruene","Grüne"
"2192","10","SL",2017-03-26,"fdp","FDP"
"2193","10","SL",2017-03-26,"familie","Familie"
"2194","10","SL",2017-03-26,"piraten","Piraten"
"2195","10","SL",2017-03-26,"npd","NPD"
"2196","10","SL",2017-03-26,"rep","Rep"
"2197","10","SL",2022-03-27,"spd","SPD"
"2198","10","SL",2022-03-27,"cdu","CDU"
"2199","10","SL",2022-03-27,"afd","AfD"
"2200","10","SL",2022-03-27,"gruene","Grüne"
"2201","10","SL",2022-03-27,"fdp","FDP"
"2202","10","SL",2022-03-27,"linke_pds","Linke"
"2203","10","SL",2022-03-27,"familie","Familie"
"2204","10","SL",2022-03-27,"piraten","Piraten"
"2205","14","SN",1990-10-14,"cdu","CDU"
"2206","14","SN",1990-10-14,"spd","SPD"
"2207","14","SN",1990-10-14,"linke_pds","Linke"
"2208","14","SN",1990-10-14,"forum","Forum"
"2209","14","SN",1990-10-14,"fdp","FDP"
"2210","14","SN",1990-10-14,"dsu","DSU"
"2211","14","SN",1990-10-14,"npd","NPD"
"2212","14","SN",1990-10-14,"da","DemAufbr"
"2213","14","SN",1990-10-14,"dbu","DBU"
"2214","14","SN",1990-10-14,"chr_l","CHRLiga"
"2215","14","SN",1990-10-14,"rap","RAP"
"2216","14","SN",1990-10-14,"shb","SHB"
"2217","14","SN",1994-09-11,"cdu","CDU"
"2218","14","SN",1994-09-11,"spd","SPD"
"2219","14","SN",1994-09-11,"linke_pds","Linke"
"2220","14","SN",1994-09-11,"gruene","Grüne"
"2221","14","SN",1994-09-11,"fdp","FDP"
"2222","14","SN",1994-09-11,"rep","Rep"
"2223","14","SN",1994-09-11,"forum","Forum"
"2224","14","SN",1994-09-11,"dsu","DSU"
"2225","14","SN",1994-09-11,"sp","SozPolSachs"
"2226","14","SN",1999-09-19,"cdu","CDU"
"2227","14","SN",1999-09-19,"linke_pds","Linke"
"2228","14","SN",1999-09-19,"spd","SPD"
"2229","14","SN",1999-09-19,"gruene","Grüne"
"2230","14","SN",1999-09-19,"pro_dm","Pro DM/Schill"
"2231","14","SN",1999-09-19,"rep","Rep"
"2232","14","SN",1999-09-19,"npd","NPD"
"2233","14","SN",1999-09-19,"fdp","FDP"
"2234","14","SN",1999-09-19,"dsu","DSU"
"2235","14","SN",1999-09-19,"pbc","BündnisC"
"2236","14","SN",1999-09-19,"graue","Graue"
"2237","14","SN",1999-09-19,"forum","Forum"
"2238","14","SN",1999-09-19,"bueso","BÜSO"
"2239","14","SN",1999-09-19,"kpd","KPD (1990)"
"2240","14","SN",1999-09-19,"fp_deutschlands","FPDeutschlands"
"2241","14","SN",2004-09-19,"cdu","CDU"
"2242","14","SN",2004-09-19,"linke_pds","Linke"
"2243","14","SN",2004-09-19,"spd","SPD"
"2244","14","SN",2004-09-19,"npd","NPD"
"2245","14","SN",2004-09-19,"fdp","FDP"
"2246","14","SN",2004-09-19,"gruene","Grüne"
"2247","14","SN",2004-09-19,"tierschutz","Die Tierschutzpartei"
"2248","14","SN",2004-09-19,"graue","Graue"
"2249","14","SN",2004-09-19,"pbc","BündnisC"
"2250","14","SN",2004-09-19,"bueso","BÜSO"
"2251","14","SN",2004-09-19,"aufbruch","Aufbruch"
"2252","14","SN",2004-09-19,"dsu","DSU"
"2253","14","SN",2004-09-19,"dgg","DGG"
"2254","14","SN",2004-09-19,"rep","Rep"
"2255","14","SN",2009-08-30,"cdu","CDU"
"2256","14","SN",2009-08-30,"linke_pds","Linke"
"2257","14","SN",2009-08-30,"spd","SPD"
"2258","14","SN",2009-08-30,"fdp","FDP"
"2259","14","SN",2009-08-30,"gruene","Grüne"
"2260","14","SN",2009-08-30,"npd","NPD"
"2261","14","SN",2009-08-30,"tierschutz","Die Tierschutzpartei"
"2262","14","SN",2009-08-30,"piraten","Piraten"
"2263","14","SN",2009-08-30,"freie_sachsen","FS"
"2264","14","SN",2009-08-30,"pbc","BündnisC"
"2265","14","SN",2009-08-30,"svp","proDeutschland"
"2266","14","SN",2009-08-30,"bueso","BÜSO"
"2267","14","SN",2009-08-30,"rep","Rep"
"2268","14","SN",2009-08-30,"dsu","DSU"
"2269","14","SN",2009-08-30,"humanwirtschaft","Humanwirtschaft"
"2270","14","SN",2009-08-30,"fp_deutschlands","FPDeutschlands"
"2271","14","SN",2014-08-31,"cdu","CDU"
"2272","14","SN",2014-08-31,"linke_pds","Linke"
"2273","14","SN",2014-08-31,"spd","SPD"
"2274","14","SN",2014-08-31,"afd","AfD"
"2275","14","SN",2014-08-31,"gruene","Grüne"
"2276","14","SN",2014-08-31,"npd","NPD"
"2277","14","SN",2014-08-31,"fdp","FDP"
"2278","14","SN",2014-08-31,"freie_wahler","FW-SN"
"2279","14","SN",2014-08-31,"tierschutz","Die Tierschutzpartei"
"2280","14","SN",2014-08-31,"piraten","Piraten"
"2281","14","SN",2014-08-31,"die_partei","DiePartei"
"2282","14","SN",2014-08-31,"bueso","BÜSO"
"2283","14","SN",2014-08-31,"pro_deutschland","proDeutschland"
"2284","14","SN",2014-08-31,"dsu","DSU"
"2285","14","SN",2019-09-01,"cdu","CDU"
"2286","14","SN",2019-09-01,"afd","AfD"
"2287","14","SN",2019-09-01,"linke_pds","Linke"
"2288","14","SN",2019-09-01,"gruene","Grüne"
"2289","14","SN",2019-09-01,"spd","SPD"
"2290","14","SN",2019-09-01,"fdp","FDP"
"2291","14","SN",2019-09-01,"freie_wahler","FW-SN"
"2292","14","SN",2019-09-01,"die_partei","DiePartei"
"2293","14","SN",2019-09-01,"tierschutz","Die Tierschutzpartei"
"2294","14","SN",2019-09-01,"npd","NPD"
"2295","14","SN",2019-09-01,"gesundheitsforschung","Gesundheitsforschung"
"2296","14","SN",2019-09-01,"blaue_teampetry","Blaue"
"2297","14","SN",2019-09-01,"piraten","Piraten"
"2298","14","SN",2019-09-01,"odp","ÖDP"
"2299","14","SN",2019-09-01,"die_humanisten","Die Humanisten"
"2300","14","SN",2019-09-01,"adpm","ADPM"
"2301","14","SN",2019-09-01,"partei_der_vernunft","Vernunft"
"2302","14","SN",2019-09-01,"kpd","KPD (1990)"
"2303","14","SN",2019-09-01,"bueso","BÜSO"
"2304","14","SN",2024-09-01,"cdu","CDU"
"2305","14","SN",2024-09-01,"afd","AfD"
"2306","14","SN",2024-09-01,"bsw","BSW"
"2307","14","SN",2024-09-01,"spd","SPD"
"2308","14","SN",2024-09-01,"gruene","Grüne"
"2309","14","SN",2024-09-01,"linke_pds","Linke"
"2310","14","SN",2024-09-01,"freie_wahler","FW-SN"
"2311","14","SN",2024-09-01,"freie_sachsen","FS (2021)"
"2312","14","SN",2024-09-01,"tierschutz_hier","TIERSCHUTZliste"
"2313","14","SN",2024-09-01,"fdp","FDP"
"2314","14","SN",2024-09-01,"die_partei","DiePartei"
